449587,699302,1.5554319853554484
364044,481420,1.3224225643054137
68427,70752,1.033977815774475
235067,176221,1.3339329591819362
209560,176191,1.1893910585671232
33103,25033,1.322374465705269
34021092,272870860,8.020637903098466
8032,42036,5.2335657370517925
1612067,16049150,9.955634598313841
985516,16049150,16.285022262449317
644604,2112679,3.2774835402820957
180366,595820,3.3033942095516893
4262858,232039659,54.432884933066035
4262858,232039659,54.432884933066035
2561368,19383482,7.5676287046609465
732282,6672465,9.111879030209673
6179435008,52988984588,8.575053304938004
159352480,19402569,8.212957778941542
7159907328,2724339544,2.628125904411862
7121,6299,1.130496904270519
25313546,596251188,23.55462913018982
13744033,593169291,43.15831393885623
18414118,91539518,4.971159520102999
323480,3169724,9.798825275132929
17698150,91443369,5.166832070018618
32528,52313,1.608245204131825
163660,206322,1.2606745692288892
161701,282841,1.749160487566558
1022678,3460999,3.3842509568016523
458531,371988,1.232649977956278
362586,1633681,4.505637283292791
130568992,105742741,1.2347797188272243
133896768,105742741,1.2662502100262372
1721602688,19491642584,11.321800738266505
3481989,2034610,1.7113790849351964
274064,244545,1.1207098897953343
35289,28565,1.2353929634167689
4246,11332,2.668864813942534
1089,1717,1.576675849403122
1091926,896180,1.2184226383092682
63328632,58846511,1.0761662998168235
1301242,7661811,5.888075392586467
379635648,120985656,3.1378566728604587
1637708,2101105,1.282954592638004
1578304256,503641171,3.133787201840971
22426,6272,3.575573979591837
168794,194687,1.1534000023697524
188483,262343,1.3918655793891226
1055612,3918357,3.7119291936810117
481506,403975,1.1919202920972833
43186,69251,1.6035520770620109
31644,65948,2.0840601693844016
317020,988335,3.117579332534225
385123,1730990,4.49464197152598
85184,114676,1.3462152516904582
118530,454094,3.831046992322619
16234602,25576010,1.5754011093096092
185940,1320425,7.1013498978165
393369632,4581217,85.86574964687331
25392,222147,8.748700378071833
3895494,60601561,15.556835923762172
10872237,25576010,2.352414687060262
16103,1320425,81.9986958951748
23434212,4581217,5.115280939540738
22457,222147,9.892104911608852
276632,60601561,219.069236386246
86981680,118159201,1.358437788279095
11539755,66690469,5.779192799153882
60550436,2809685334,46.40239640883841
78564768,3829734,20.514419017091004
125740960,21963242042,174.67054523840125
3322,813,4.08610086100861
106,58,1.8275862068965518
29377,11645,2.522713610991842
1271,56,22.696428571428573
5691,224,25.40625
1914487,86718696,45.29604849758708
4661412,3183702582,682.9910297566488
902696,20762610,23.00066689117931
1807116,16621776,9.197957408378876
1856871,27903957956,15027.407911481196
9067,336373,37.09859931620161
350578,34614069,98.73428737684624
27830,113727,4.086489399928135
88322,553968,6.2721405765268
121854,18597973,152.6250512908891
70264,3842095,54.68084652168963
95445,3861488,40.45772958248206
20567052,596329310,28.994398905589385
408086,4116849,10.0881897443186
479227,917236886,1913.992504595943
2415,1129,2.1390611160318866
6489,1501,4.323117921385743
21556,14692,1.4671930302205283
13282,12469,1.065201700216537
12652,9812,1.289441500203832
